                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 1.4285,                  1.053,                0.97386,                0.40485,                0.30579,                0.29998,                0.17059,                 1.3786,                 1.0319,                0.94819,               0.004159,               0.004159,               0.004159
                    120,                 1.4341,                 1.0611,                0.97519,                0.40521,                0.30635,                0.30005,                0.17061,                 1.3785,                 1.0311,                0.94846,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.4482,                 1.0646,                0.97311,                0.40156,                0.30649,                 0.2999,                0.17077,                 1.3779,                 1.0305,                0.94833,                0.00406,                0.00406,                0.00406
                    122,                 1.4318,                 1.0586,                0.97096,                 0.3997,                0.30928,                0.30079,                0.17086,                 1.3775,                 1.0299,                0.94827,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.4292,                 1.0535,                0.97062,                0.40087,                0.30832,                0.30111,                0.17107,                 1.3771,                  1.029,                0.94825,               0.003961,               0.003961,               0.003961
                    124,                 1.4307,                 1.0528,                0.97117,                 0.4006,                0.30826,                0.30087,                  0.171,                 1.3767,                 1.0284,                0.94804,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.4305,                 1.0564,                0.96856,                 0.4007,                0.31046,                0.30099,                0.17146,                 1.3765,                 1.0278,                0.94763,               0.003862,               0.003862,               0.003862
                    126,                 1.4253,                 1.0497,                0.96967,                0.40266,                0.31111,                0.30178,                0.17175,                 1.3761,                 1.0272,                 0.9475,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.4366,                 1.0572,                0.97109,                0.40455,                0.31229,                0.30221,                0.17183,                 1.3754,                 1.0264,                0.94744,               0.003763,               0.003763,               0.003763
                    128,                  1.424,                 1.0447,                0.96946,                0.40483,                0.31176,                0.30254,                0.17211,                 1.3746,                 1.0257,                0.94706,              0.0037135,              0.0037135,              0.0037135
                    129,                  1.425,                 1.0468,                0.97112,                0.40097,                0.31182,                0.30272,                0.17222,                 1.3738,                 1.0246,                0.94654,               0.003664,               0.003664,               0.003664
                    130,                 1.4208,                 1.0429,                0.96659,                0.40718,                 0.3102,                0.30301,                0.17239,                 1.3735,                  1.024,                 0.9463,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.4241,                  1.045,                0.96769,                0.40629,                0.30953,                0.30346,                0.17279,                 1.3734,                 1.0238,                0.94631,               0.003565,               0.003565,               0.003565
                    132,                 1.4267,                 1.0438,                0.97038,                 0.4028,                0.31157,                0.30357,                0.17294,                 1.3731,                 1.0235,                0.94614,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.4217,                 1.0456,                0.96913,                0.40812,                0.30894,                0.30354,                0.17285,                  1.373,                 1.0232,                0.94613,               0.003466,               0.003466,               0.003466
                    134,                  1.416,                 1.0395,                0.96639,                 0.4103,                0.30771,                0.30347,                0.17267,                 1.3727,                 1.0229,                0.94611,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.4181,                 1.0375,                0.96786,                0.41213,                0.30625,                0.30353,                0.17282,                 1.3723,                 1.0225,                0.94602,               0.003367,               0.003367,               0.003367
                    136,                 1.4117,                 1.0371,                0.96687,                0.41134,                0.30777,                0.30345,                0.17296,                 1.3724,                 1.0223,                0.94595,              0.0033175,              0.0033175,              0.0033175
                    137,                  1.415,                 1.0341,                0.96613,                0.41063,                0.30993,                0.30398,                0.17317,                 1.3726,                 1.0222,                  0.946,               0.003268,               0.003268,               0.003268
                    138,                 1.4129,                 1.0339,                0.96434,                0.41008,                0.30992,                0.30429,                0.17333,                 1.3725,                 1.0222,                0.94601,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.4126,                 1.0315,                0.96632,                0.41426,                 0.3094,                0.30405,                0.17324,                 1.3722,                 1.0215,                0.94588,               0.003169,               0.003169,               0.003169
                    140,                 1.4139,                 1.0356,                0.96522,                0.41374,                0.30864,                 0.3043,                0.17335,                 1.3719,                  1.021,                0.94582,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.4152,                 1.0308,                0.96556,                0.41227,                0.30958,                0.30449,                0.17346,                 1.3718,                 1.0208,                0.94572,                0.00307,                0.00307,                0.00307
                    142,                 1.4087,                 1.0291,                0.96571,                0.41256,                0.30832,                0.30457,                0.17364,                 1.3714,                 1.0205,                0.94565,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.4076,                 1.0275,                0.96397,                0.41168,                0.30933,                0.30482,                0.17366,                 1.3713,                   1.02,                0.94561,               0.002971,               0.002971,               0.002971
                    144,                 1.4022,                 1.0246,                0.96479,                0.41183,                0.30918,                 0.3048,                0.17349,                 1.3708,                 1.0196,                0.94552,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.4154,                 1.0267,                 0.9638,                0.41217,                0.30926,                0.30505,                0.17359,                 1.3707,                 1.0194,                0.94547,               0.002872,               0.002872,               0.002872
                    146,                 1.4071,                 1.0234,                0.96536,                0.41167,                0.30944,                0.30507,                0.17375,                 1.3707,                 1.0191,                0.94553,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.4105,                 1.0284,                0.96456,                0.41327,                0.30882,                 0.3056,                0.17409,                 1.3708,                 1.0189,                0.94548,               0.002773,               0.002773,               0.002773
                    148,                 1.4019,                 1.0189,                0.96496,                0.41287,                 0.3101,                0.30622,                0.17436,                 1.3707,                 1.0187,                 0.9454,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.4051,                 1.0157,                0.96312,                0.41377,                0.30888,                0.30611,                 0.1745,                 1.3704,                 1.0183,                0.94529,               0.002674,               0.002674,               0.002674
                    150,                 1.4038,                 1.0212,                  0.965,                0.41286,                0.30878,                0.30639,                0.17467,                 1.3702,                 1.0181,                0.94523,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3951,                 1.0138,                0.96314,                0.41263,                0.30939,                0.30675,                 0.1749,                 1.3698,                 1.0177,                0.94504,               0.002575,               0.002575,               0.002575
