                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.3686,                0.98398,                0.95402,                0.42101,                0.33178,                0.32199,                0.18546,                 1.3429,                0.98238,                0.93827,               0.002278,               0.002278,               0.002278
                    158,                 1.3708,                0.98616,                0.95305,                 0.4238,                0.32971,                0.32188,                0.18535,                 1.3427,                0.98219,                0.93815,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3651,                0.98357,                0.95508,                0.42188,                0.33097,                0.32192,                0.18545,                 1.3424,                0.98202,                0.93805,               0.002179,               0.002179,               0.002179
                    160,                 1.3609,                 0.9745,                 0.9509,                 0.4231,                0.33032,                0.32231,                0.18555,                 1.3422,                0.98193,                0.93806,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3619,                0.97612,                0.95223,                0.42361,                0.33076,                0.32237,                0.18556,                  1.342,                0.98165,                0.93798,                0.00208,                0.00208,                0.00208
                    162,                 1.3522,                0.97004,                0.95094,                0.42551,                 0.3297,                0.32235,                0.18558,                 1.3418,                0.98147,                0.93794,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3576,                0.97084,                0.94752,                0.42224,                0.33168,                0.32252,                0.18548,                 1.3416,                0.98117,                0.93783,               0.001981,               0.001981,               0.001981
                    164,                 1.3579,                0.97428,                 0.9537,                0.42397,                0.32947,                0.32203,                0.18545,                 1.3414,                0.98111,                0.93779,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3573,                0.96835,                0.95196,                 0.4238,                0.32922,                0.32211,                0.18553,                 1.3411,                0.98098,                0.93769,               0.001882,               0.001882,               0.001882
                    166,                 1.3551,                0.96708,                0.95303,                0.42414,                0.33015,                0.32236,                0.18555,                 1.3409,                0.98077,                0.93756,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3581,                0.96774,                0.95364,                0.42432,                0.33056,                0.32237,                0.18564,                 1.3408,                0.98055,                0.93752,               0.001783,               0.001783,               0.001783
                    168,                 1.3499,                 0.9662,                0.95064,                0.42185,                0.33095,                0.32272,                 0.1858,                 1.3407,                 0.9805,                0.93754,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3557,                0.96488,                0.94963,                0.42226,                0.33116,                0.32261,                 0.1857,                 1.3406,                0.98036,                0.93753,               0.001684,               0.001684,               0.001684
                    170,                 1.3575,                 0.9685,                0.95324,                0.42225,                 0.3311,                0.32248,                0.18565,                 1.3405,                0.98028,                0.93751,              0.0016345,              0.0016345,              0.0016345
                    171,                  1.348,                0.96037,                0.94958,                0.42059,                0.33187,                0.32267,                0.18569,                 1.3403,                0.98013,                0.93743,               0.001585,               0.001585,               0.001585
                    172,                 1.3495,                0.96096,                0.94863,                0.42059,                0.33177,                0.32262,                0.18574,                 1.3401,                0.98001,                0.93739,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.3513,                0.96347,                 0.9515,                0.42108,                0.33229,                0.32256,                0.18574,                   1.34,                0.97988,                0.93729,               0.001486,               0.001486,               0.001486
                    174,                 1.3526,                 0.9622,                0.94647,                0.42094,                0.33194,                0.32281,                0.18576,                 1.3398,                0.97972,                0.93726,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3505,                0.96091,                0.95054,                0.42132,                0.33212,                0.32246,                0.18582,                 1.3397,                0.97957,                0.93726,               0.001387,               0.001387,               0.001387
                    176,                 1.3474,                0.95918,                0.94861,                 0.4215,                0.33224,                0.32274,                0.18585,                 1.3395,                0.97933,                0.93719,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3479,                0.95848,                 0.9492,                0.42231,                0.33287,                0.32284,                0.18585,                 1.3394,                0.97916,                0.93713,               0.001288,               0.001288,               0.001288
                    178,                 1.3441,                0.95902,                0.94776,                0.42096,                0.33333,                0.32321,                0.18604,                 1.3393,                0.97909,                0.93713,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3463,                 0.9562,                0.94694,                0.42105,                0.33329,                0.32317,                0.18598,                 1.3394,                0.97903,                0.93711,               0.001189,               0.001189,               0.001189
                    180,                  1.342,                0.95222,                0.94657,                0.42023,                0.33287,                0.32309,                0.18602,                 1.3393,                0.97895,                0.93707,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3443,                0.95345,                0.94761,                 0.4199,                0.33314,                0.32279,                0.18588,                 1.3392,                0.97883,                0.93705,                0.00109,                0.00109,                0.00109
                    182,                  1.344,                 0.9524,                0.94862,                0.41974,                0.33327,                0.32318,                0.18601,                 1.3391,                0.97874,                  0.937,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3403,                0.94989,                0.94648,                0.42002,                0.33342,                 0.3233,                0.18607,                 1.3391,                0.97861,                0.93697,               0.000991,               0.000991,               0.000991
                    184,                  1.343,                0.95305,                0.94853,                 0.4197,                0.33336,                0.32338,                0.18617,                  1.339,                0.97859,                0.93696,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3422,                0.94714,                0.94473,                0.41991,                0.33344,                 0.3234,                0.18616,                  1.339,                0.97848,                0.93694,               0.000892,               0.000892,               0.000892
                    186,                 1.3383,                0.94403,                0.94677,                0.41904,                0.33441,                0.32344,                0.18618,                 1.3389,                0.97841,                0.93695,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3408,                0.94565,                0.94461,                0.42038,                0.33356,                 0.3234,                0.18622,                 1.3389,                0.97838,                0.93694,               0.000793,               0.000793,               0.000793
                    188,                  1.341,                 0.9472,                0.94653,                0.42054,                0.33367,                0.32341,                0.18628,                 1.3389,                0.97827,                0.93695,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3327,                0.94373,                0.94647,                0.42071,                0.33343,                 0.3235,                0.18616,                 1.3389,                0.97822,                0.93693,               0.000694,               0.000694,               0.000694
                    190,                  1.339,                0.94661,                0.94798,                0.42175,                0.33237,                0.32352,                0.18621,                 1.3389,                0.97814,                0.93692,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.3259,                 0.9287,                0.95575,                0.42159,                 0.3326,                0.32362,                0.18629,                  1.339,                0.97811,                0.93694,               0.000595,               0.000595,               0.000595
                    192,                 1.3101,                0.91469,                0.94973,                0.42075,                0.33351,                0.32368,                0.18646,                 1.3389,                0.97804,                0.93693,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3034,                 0.9083,                0.94733,                0.42157,                0.33215,                 0.3235,                 0.1864,                  1.339,                  0.978,                0.93693,               0.000496,               0.000496,               0.000496
                    194,                 1.3058,                0.90543,                0.94786,                0.42314,                0.33143,                0.32358,                0.18644,                  1.339,                0.97796,                0.93691,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3079,                0.90431,                0.94816,                0.42159,                0.33183,                0.32354,                0.18642,                  1.339,                0.97786,                 0.9369,               0.000397,               0.000397,               0.000397
                    196,                 1.3038,                0.90303,                 0.9471,                0.42323,                0.33076,                0.32348,                0.18646,                 1.3389,                0.97778,                0.93686,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2994,                0.89786,                 0.9466,                0.42384,                 0.3313,                0.32387,                0.18658,                 1.3389,                0.97779,                0.93687,               0.000298,               0.000298,               0.000298
                    198,                 1.3019,                0.89874,                0.94731,                0.42415,                 0.3312,                 0.3238,                0.18656,                 1.3389,                 0.9777,                0.93683,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2967,                0.89618,                0.94614,                 0.4229,                 0.3321,                0.32378,                0.18655,                 1.3389,                0.97766,                0.93681,               0.000199,               0.000199,               0.000199
                    200,                 1.3012,                0.89955,                0.94622,                0.42431,                0.33114,                0.32388,                0.18658,                  1.339,                0.97765,                0.93683,              0.0001495,              0.0001495,              0.0001495
