                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.4807,                 1.1257,                0.98743,                 0.3942,                0.29392,                0.28745,                0.16173,                 1.4047,                 1.0647,                0.95649,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4792,                 1.1122,                0.98845,                0.39232,                0.29745,                0.28762,                0.16191,                  1.404,                 1.0629,                0.95597,               0.006139,               0.006139,               0.006139
                     80,                 1.4735,                 1.1112,                0.98594,                0.38809,                0.29901,                0.28864,                0.16229,                    1.4,                 1.0595,                0.95505,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4793,                 1.1181,                0.98777,                0.39986,                0.29436,                0.28993,                0.16329,                 1.3996,                 1.0612,                0.95593,                0.00604,                0.00604,                0.00604
                     82,                 1.4684,                 1.1087,                0.98255,                0.39492,                0.29478,                0.28822,                0.16225,                 1.3981,                 1.0603,                0.95526,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4741,                  1.108,                0.98447,                0.39505,                0.30034,                0.29102,                0.16363,                 1.3972,                 1.0566,                0.95488,               0.005941,               0.005941,               0.005941
                     84,                 1.4712,                 1.1133,                0.98481,                0.39672,                0.29711,                 0.2902,                0.16377,                 1.3956,                 1.0544,                0.95377,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4721,                 1.1064,                0.98397,                0.39456,                0.29632,                0.29084,                 0.1643,                 1.3942,                 1.0537,                0.95405,               0.005842,               0.005842,               0.005842
                     86,                  1.463,                 1.1044,                0.98505,                 0.3848,                0.30055,                0.28969,                0.16315,                 1.3948,                 1.0542,                0.95404,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4649,                 1.1052,                0.98537,                0.39329,                0.30147,                0.29119,                0.16409,                 1.3924,                 1.0517,                0.95331,               0.005743,               0.005743,               0.005743
                     88,                 1.4583,                 1.0985,                0.98075,                  0.396,                0.30253,                0.29286,                0.16549,                 1.3896,                 1.0494,                0.95269,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4762,                   1.11,                0.98369,                 0.3955,                 0.3011,                0.29312,                0.16478,                 1.3909,                 1.0484,                0.95193,               0.005644,               0.005644,               0.005644
                     90,                 1.4648,                 1.1015,                0.98366,                0.40022,                0.30113,                 0.2929,                0.16502,                 1.3905,                 1.0481,                 0.9518,              0.0055945,              0.0055945,              0.0055945
                     91,                   1.47,                 1.1037,                0.98413,                0.39412,                0.30381,                0.29449,                0.16599,                 1.3882,                 1.0468,                0.95179,               0.005545,               0.005545,               0.005545
                     92,                 1.4541,                 1.0907,                0.98108,                0.39461,                 0.3056,                0.29498,                0.16652,                 1.3867,                 1.0461,                0.95176,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4626,                 1.0963,                0.98048,                0.39984,                0.30326,                0.29574,                0.16748,                 1.3878,                 1.0447,                0.95213,               0.005446,               0.005446,               0.005446
                     94,                 1.4558,                 1.0864,                0.97982,                0.40047,                0.30329,                0.29689,                0.16772,                 1.3879,                 1.0433,                0.95137,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4601,                 1.0912,                0.98182,                 0.3983,                0.30693,                0.29718,                0.16816,                  1.386,                 1.0415,                  0.951,               0.005347,               0.005347,               0.005347
                     96,                 1.4574,                 1.0909,                0.97852,                0.39802,                0.30393,                0.29809,                0.16892,                 1.3846,                   1.04,                0.95125,              0.0052975,              0.0052975,              0.0052975
                     97,                  1.455,                 1.0838,                0.97663,                0.39943,                0.30335,                0.29744,                0.16909,                 1.3838,                 1.0387,                0.95184,               0.005248,               0.005248,               0.005248
                     98,                 1.4498,                 1.0793,                0.97732,                0.39943,                0.30307,                0.29735,                0.16899,                 1.3845,                 1.0395,                0.95239,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4497,                 1.0836,                0.97708,                0.40271,                0.29908,                0.29693,                0.16871,                  1.384,                 1.0388,                  0.952,               0.005149,               0.005149,               0.005149
                    100,                 1.4465,                 1.0795,                0.97644,                0.40332,                0.30237,                0.29773,                0.16886,                 1.3819,                 1.0387,                0.95127,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4477,                 1.0797,                0.97576,                0.40147,                0.30344,                0.29864,                0.16929,                  1.381,                  1.037,                0.95059,                0.00505,                0.00505,                0.00505
                    102,                 1.4448,                 1.0798,                0.97524,                 0.4001,                0.30644,                0.29912,                0.16965,                 1.3792,                 1.0351,                0.95017,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4453,                 1.0769,                0.97581,                0.40213,                0.30585,                0.29951,                0.16994,                 1.3765,                 1.0326,                 0.9489,               0.004951,               0.004951,               0.004951
                    104,                 1.4468,                 1.0762,                0.97855,                0.40053,                0.30518,                 0.2994,                0.17012,                 1.3767,                 1.0315,                0.94884,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4444,                 1.0744,                0.97415,                0.40268,                0.30313,                0.29973,                0.17041,                 1.3762,                  1.031,                0.94829,               0.004852,               0.004852,               0.004852
                    106,                 1.4418,                 1.0754,                0.97689,                0.39999,                0.30515,                0.30007,                0.17052,                 1.3766,                 1.0305,                0.94854,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.4318,                 1.0642,                0.97564,                0.40513,                0.30385,                0.30051,                0.17038,                 1.3764,                 1.0298,                0.94869,               0.004753,               0.004753,               0.004753
                    108,                 1.4414,                 1.0702,                0.97575,                0.40618,                 0.3042,                 0.3008,                0.17087,                 1.3765,                 1.0295,                0.94897,              0.0047035,              0.0047035,              0.0047035
                    109,                  1.436,                  1.065,                0.97481,                0.40347,                0.30631,                0.30132,                0.17101,                 1.3755,                 1.0279,                0.94839,               0.004654,               0.004654,               0.004654
                    110,                 1.4405,                 1.0664,                0.97156,                0.40818,                0.30347,                0.30216,                0.17172,                 1.3756,                  1.028,                0.94846,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4442,                 1.0696,                0.97332,                0.40515,                0.30775,                0.30284,                0.17201,                 1.3749,                 1.0267,                0.94834,               0.004555,               0.004555,               0.004555
                    112,                 1.4336,                 1.0632,                0.97395,                0.40126,                0.30917,                0.30346,                 0.1724,                 1.3736,                  1.026,                0.94773,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.4374,                 1.0679,                0.97483,                 0.4057,                0.30687,                0.30393,                0.17316,                 1.3731,                 1.0255,                 0.9477,               0.004456,               0.004456,               0.004456
                    114,                 1.4287,                 1.0607,                 0.9702,                0.41131,                0.30649,                 0.3043,                0.17319,                 1.3724,                 1.0252,                0.94737,              0.0044065,              0.0044065,              0.0044065
                    115,                  1.431,                 1.0532,                0.97173,                0.40903,                0.30668,                0.30338,                0.17282,                 1.3726,                 1.0254,                0.94777,               0.004357,               0.004357,               0.004357
                    116,                 1.4314,                  1.058,                0.97343,                0.40733,                0.30725,                0.30345,                 0.1728,                 1.3713,                 1.0246,                0.94706,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.4246,                  1.052,                0.96859,                0.40636,                 0.3094,                0.30414,                0.17276,                 1.3705,                 1.0241,                0.94689,               0.004258,               0.004258,               0.004258
                    118,                 1.4329,                 1.0548,                0.97203,                0.40998,                0.30934,                0.30452,                0.17317,                   1.37,                 1.0239,                0.94698,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.4208,                 1.0456,                0.97186,                0.40972,                0.31006,                 0.3051,                0.17368,                 1.3693,                 1.0233,                0.94701,               0.004159,               0.004159,               0.004159
                    120,                 1.4275,                 1.0584,                 0.9732,                0.40837,                0.31042,                0.30487,                0.17344,                 1.3683,                 1.0224,                0.94672,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.4416,                 1.0616,                0.97065,                0.40863,                0.31071,                0.30534,                0.17364,                 1.3675,                 1.0216,                0.94676,                0.00406,                0.00406,                0.00406
                    122,                 1.4241,                 1.0531,                0.96821,                0.41243,                0.30965,                0.30558,                0.17387,                 1.3669,                 1.0204,                0.94604,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.4235,                 1.0471,                 0.9687,                0.41391,                0.30962,                0.30624,                0.17401,                 1.3663,                 1.0194,                0.94596,               0.003961,               0.003961,               0.003961
                    124,                  1.423,                 1.0467,                0.96861,                0.41579,                0.30911,                0.30652,                0.17428,                 1.3658,                 1.0185,                0.94591,              0.0039115,              0.0039115,              0.0039115
                    125,                  1.424,                 1.0507,                0.96645,                0.41409,                0.31001,                0.30696,                0.17479,                 1.3654,                 1.0179,                0.94591,               0.003862,               0.003862,               0.003862
                    126,                 1.4205,                 1.0435,                 0.9683,                0.41897,                0.30931,                0.30725,                0.17506,                 1.3651,                 1.0174,                0.94581,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.4312,                  1.053,                0.96901,                 0.4182,                0.30978,                0.30748,                0.17507,                 1.3644,                 1.0172,                0.94572,               0.003763,               0.003763,               0.003763
                    128,                 1.4173,                 1.0402,                0.96774,                0.42168,                0.30805,                0.30781,                0.17519,                 1.3635,                 1.0163,                0.94552,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.4177,                 1.0414,                 0.9691,                0.42594,                0.30708,                0.30762,                0.17533,                 1.3628,                 1.0158,                 0.9453,               0.003664,               0.003664,               0.003664
                    130,                 1.4145,                 1.0402,                0.96476,                0.42602,                0.30552,                 0.3076,                 0.1753,                 1.3624,                 1.0154,                0.94508,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.4162,                 1.0401,                 0.9655,                0.42307,                0.30533,                 0.3079,                0.17534,                 1.3622,                 1.0148,                0.94499,               0.003565,               0.003565,               0.003565
                    132,                 1.4206,                   1.04,                0.96904,                0.42296,                0.30493,                0.30817,                0.17566,                 1.3622,                 1.0144,                0.94514,              0.0035155,              0.0035155,              0.0035155
                    133,                  1.416,                 1.0409,                0.96823,                0.42344,                 0.3058,                0.30852,                0.17574,                 1.3622,                 1.0139,                0.94511,               0.003466,               0.003466,               0.003466
                    134,                 1.4091,                 1.0351,                0.96461,                0.42262,                0.30682,                0.30892,                0.17578,                  1.362,                 1.0134,                 0.9452,              0.0034165,              0.0034165,              0.0034165
                    135,                  1.411,                  1.033,                0.96599,                0.42357,                0.30743,                 0.3088,                0.17603,                 1.3618,                 1.0131,                 0.9452,               0.003367,               0.003367,               0.003367
                    136,                 1.4061,                 1.0314,                0.96537,                0.42329,                0.30863,                  0.309,                0.17616,                 1.3616,                 1.0129,                0.94524,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.4091,                 1.0295,                 0.9642,                0.42181,                0.30916,                0.30902,                0.17624,                 1.3612,                 1.0126,                0.94493,               0.003268,               0.003268,               0.003268
                    138,                 1.4045,                 1.0293,                0.96209,                0.42079,                0.31059,                0.30918,                0.17623,                 1.3611,                 1.0124,                0.94497,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.4067,                 1.0255,                0.96467,                0.42383,                0.30915,                0.30905,                 0.1763,                 1.3612,                 1.0122,                0.94506,               0.003169,               0.003169,               0.003169
                    140,                 1.4074,                 1.0286,                0.96327,                0.41922,                0.30953,                 0.3092,                0.17639,                 1.3608,                 1.0116,                0.94503,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.4092,                 1.0274,                0.96374,                0.41672,                0.31113,                0.31001,                0.17664,                 1.3605,                 1.0114,                0.94493,                0.00307,                0.00307,                0.00307
                    142,                 1.4025,                  1.024,                0.96405,                0.41703,                 0.3118,                 0.3097,                0.17653,                 1.3605,                 1.0115,                0.94496,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.4024,                 1.0218,                0.96239,                0.41754,                0.31194,                0.31024,                0.17681,                 1.3604,                 1.0111,                0.94486,               0.002971,               0.002971,               0.002971
                    144,                 1.3969,                 1.0195,                0.96255,                0.41719,                 0.3121,                0.31004,                0.17703,                   1.36,                 1.0105,                0.94477,              0.0029215,              0.0029215,              0.0029215
                    145,                  1.409,                 1.0232,                0.96188,                0.41643,                0.31272,                0.31017,                0.17702,                 1.3599,                 1.0103,                0.94477,               0.002872,               0.002872,               0.002872
                    146,                 1.4004,                 1.0184,                0.96309,                0.41598,                0.31276,                 0.3105,                0.17725,                 1.3598,                 1.0101,                0.94476,              0.0028225,              0.0028225,              0.0028225
                    147,                  1.405,                 1.0255,                0.96323,                0.41571,                0.31295,                0.31054,                 0.1773,                 1.3595,                 1.0097,                0.94464,               0.002773,               0.002773,               0.002773
                    148,                 1.3972,                 1.0151,                0.96338,                0.41667,                0.31245,                0.31055,                0.17742,                 1.3593,                 1.0093,                0.94446,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3996,                 1.0106,                0.96142,                0.41767,                0.31301,                 0.3106,                0.17738,                  1.359,                 1.0089,                0.94441,               0.002674,               0.002674,               0.002674
                    150,                 1.4001,                 1.0178,                0.96381,                0.41894,                0.31249,                0.31066,                0.17756,                 1.3589,                 1.0087,                0.94444,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3891,                 1.0111,                0.96162,                0.41911,                0.31239,                0.31091,                 0.1778,                 1.3585,                 1.0083,                0.94428,               0.002575,               0.002575,               0.002575
                    152,                 1.4002,                 1.0146,                0.96063,                0.41996,                0.31329,                0.31103,                0.17795,                 1.3582,                 1.0081,                0.94427,              0.0025255,              0.0025255,              0.0025255
