                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.3661,                0.98252,                  0.956,                0.42216,                0.32947,                0.32078,                0.18631,                  1.338,                0.98419,                0.94154,               0.002278,               0.002278,               0.002278
                    158,                 1.3676,                0.98514,                0.95498,                0.42036,                0.33069,                0.32083,                 0.1864,                  1.338,                0.98404,                0.94157,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3607,                0.98089,                 0.9565,                0.42011,                0.33076,                0.32088,                0.18636,                  1.338,                0.98388,                0.94153,               0.002179,               0.002179,               0.002179
                    160,                 1.3581,                0.97319,                0.95267,                0.41842,                0.33136,                0.32114,                0.18643,                  1.338,                0.98367,                 0.9415,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3603,                0.97531,                0.95373,                0.41965,                0.33183,                 0.3214,                 0.1865,                 1.3378,                0.98342,                0.94147,                0.00208,                0.00208,                0.00208
                    162,                 1.3498,                0.96786,                0.95232,                0.42111,                0.33116,                0.32164,                0.18661,                 1.3377,                0.98324,                0.94144,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3553,                0.96928,                0.94921,                0.42117,                0.33134,                0.32185,                0.18648,                 1.3374,                0.98303,                 0.9414,               0.001981,               0.001981,               0.001981
                    164,                 1.3534,                0.97275,                 0.9552,                0.42175,                0.33149,                 0.3218,                0.18652,                 1.3372,                 0.9828,                0.94134,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3545,                0.96363,                 0.9534,                  0.419,                0.33191,                  0.322,                0.18661,                  1.337,                0.98258,                0.94129,               0.001882,               0.001882,               0.001882
                    166,                 1.3517,                0.96464,                0.95434,                 0.4184,                0.33172,                0.32209,                0.18663,                 1.3368,                0.98244,                0.94127,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3548,                0.96583,                0.95531,                0.41976,                0.33104,                0.32214,                 0.1867,                 1.3367,                0.98234,                0.94127,               0.001783,               0.001783,               0.001783
                    168,                 1.3468,                0.96281,                0.95184,                0.42037,                0.33084,                0.32211,                0.18666,                 1.3367,                0.98219,                0.94125,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3513,                0.96235,                0.95135,                0.42102,                0.33122,                0.32218,                0.18658,                 1.3366,                0.98204,                0.94121,               0.001684,               0.001684,               0.001684
                    170,                 1.3542,                0.96725,                0.95471,                0.42076,                0.33103,                0.32233,                0.18659,                 1.3364,                0.98181,                0.94115,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3448,                0.95997,                0.95089,                0.42345,                 0.3303,                0.32226,                0.18671,                 1.3363,                0.98168,                0.94108,               0.001585,               0.001585,               0.001585
                    172,                 1.3462,                 0.9587,                0.94997,                0.42477,                0.33043,                0.32224,                0.18662,                 1.3363,                0.98153,                0.94104,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.3483,                0.96166,                0.95296,                0.42445,                 0.3305,                0.32248,                0.18672,                 1.3362,                0.98137,                  0.941,               0.001486,               0.001486,               0.001486
                    174,                 1.3491,                0.95946,                0.94755,                0.42658,                0.32999,                0.32254,                0.18681,                 1.3361,                0.98123,                0.94095,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3469,                0.95928,                0.95175,                 0.4259,                0.32988,                0.32247,                0.18687,                 1.3359,                0.98104,                 0.9409,               0.001387,               0.001387,               0.001387
                    176,                 1.3452,                0.95779,                0.95029,                0.42594,                0.32969,                0.32243,                0.18685,                 1.3358,                0.98092,                0.94085,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3445,                0.95521,                0.95063,                0.42717,                0.32922,                0.32247,                0.18676,                 1.3357,                 0.9807,                0.94089,               0.001288,               0.001288,               0.001288
                    178,                 1.3409,                0.95568,                0.94903,                0.42722,                0.32918,                0.32243,                0.18673,                 1.3357,                0.98052,                0.94082,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3424,                0.95377,                0.94816,                 0.4274,                0.32904,                0.32243,                0.18691,                 1.3355,                0.98045,                0.94076,               0.001189,               0.001189,               0.001189
                    180,                 1.3391,                0.95032,                0.94812,                 0.4272,                0.32901,                 0.3225,                0.18692,                 1.3355,                0.98028,                0.94074,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3421,                0.95244,                0.94914,                0.42704,                0.32898,                0.32259,                0.18699,                 1.3354,                0.98026,                0.94074,                0.00109,                0.00109,                0.00109
                    182,                 1.3408,                0.95034,                 0.9499,                0.42484,                0.32931,                0.32246,                0.18696,                 1.3354,                0.98014,                0.94075,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3378,                0.94657,                0.94735,                0.42376,                0.33068,                0.32248,                0.18693,                 1.3354,                0.98006,                0.94072,               0.000991,               0.000991,               0.000991
                    184,                 1.3414,                0.95029,                0.95017,                0.42476,                0.33155,                0.32269,                0.18703,                 1.3353,                0.97992,                0.94067,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3393,                0.94447,                0.94643,                0.42529,                0.33153,                0.32266,                0.18703,                 1.3353,                0.97983,                0.94066,               0.000892,               0.000892,               0.000892
                    186,                 1.3352,                0.94251,                0.94763,                0.42575,                0.33171,                0.32276,                 0.1871,                 1.3352,                0.97972,                0.94063,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3396,                  0.944,                0.94639,                0.42598,                 0.3315,                0.32262,                 0.1871,                 1.3352,                0.97964,                0.94059,               0.000793,               0.000793,               0.000793
                    188,                 1.3375,                0.94626,                0.94747,                0.42595,                 0.3314,                0.32305,                0.18744,                 1.3351,                0.97948,                0.94055,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3299,                0.94021,                0.94773,                 0.4243,                0.33212,                0.32304,                0.18748,                 1.3352,                0.97939,                0.94053,               0.000694,               0.000694,               0.000694
                    190,                 1.3363,                 0.9458,                0.94914,                0.42427,                0.33226,                0.32336,                0.18752,                 1.3351,                0.97923,                0.94049,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.3213,                0.92438,                0.95622,                0.42371,                0.33173,                0.32341,                 0.1876,                 1.3351,                0.97917,                0.94046,               0.000595,               0.000595,               0.000595
                    192,                 1.3054,                0.91047,                0.94981,                0.42394,                0.33176,                0.32335,                0.18763,                 1.3351,                0.97906,                0.94046,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2994,                0.90275,                0.94777,                0.42409,                 0.3317,                0.32338,                0.18763,                 1.3351,                0.97896,                0.94044,               0.000496,               0.000496,               0.000496
                    194,                 1.3016,                0.90049,                0.94842,                0.42558,                0.33072,                0.32345,                0.18766,                 1.3351,                0.97884,                0.94041,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3038,                0.90193,                0.94907,                0.42483,                0.33069,                0.32335,                0.18768,                 1.3351,                0.97868,                 0.9404,               0.000397,               0.000397,               0.000397
                    196,                 1.2994,                0.89829,                0.94786,                0.42489,                0.33021,                0.32339,                0.18771,                 1.3351,                0.97861,                0.94038,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2938,                0.89369,                  0.947,                0.42522,                0.33039,                0.32347,                0.18776,                 1.3351,                0.97852,                0.94038,               0.000298,               0.000298,               0.000298
                    198,                 1.2968,                0.89629,                0.94805,                0.42544,                0.33046,                0.32353,                0.18772,                 1.3352,                0.97844,                0.94038,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2933,                0.89123,                0.94727,                0.42687,                0.32951,                0.32349,                0.18771,                 1.3352,                0.97836,                0.94036,               0.000199,               0.000199,               0.000199
                    200,                 1.2972,                0.89608,                 0.9467,                0.42685,                0.32946,                0.32344,                0.18771,                 1.3352,                0.97821,                0.94037,              0.0001495,              0.0001495,              0.0001495
