                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.3443,                0.96257,                0.91089,                 0.4333,                0.33527,                0.33399,                0.19595,                 1.3238,                 0.9816,                0.90545,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3473,                0.96765,                 0.9112,                0.43202,                0.33766,                0.33442,                0.19709,                 1.3229,                0.98069,                0.90517,               0.004456,               0.004456,               0.004456
                    114,                 1.3394,                0.95946,                0.90929,                0.43532,                0.33826,                0.33507,                0.19705,                 1.3231,                0.98066,                  0.905,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3409,                 0.9518,                 0.9098,                0.42948,                0.34106,                0.33504,                0.19737,                 1.3225,                0.98034,                0.90488,               0.004357,               0.004357,               0.004357
                    116,                 1.3412,                0.95723,                0.91121,                0.43074,                0.34158,                0.33533,                0.19748,                 1.3224,                0.97984,                 0.9048,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3368,                0.95122,                0.90798,                0.43082,                0.34022,                 0.3353,                0.19745,                 1.3221,                0.97975,                 0.9049,               0.004258,               0.004258,               0.004258
                    118,                 1.3437,                0.95466,                0.90986,                0.42493,                0.34361,                0.33582,                0.19779,                  1.322,                 0.9796,                0.90508,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3334,                0.94918,                0.90945,                0.42632,                0.34287,                0.33554,                0.19761,                 1.3223,                0.97972,                0.90522,               0.004159,               0.004159,               0.004159
                    120,                 1.3363,                0.95524,                0.91033,                0.43125,                0.33954,                 0.3356,                0.19753,                 1.3232,                0.97885,                 0.9055,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3536,                0.95995,                0.90952,                0.43637,                0.33944,                0.33572,                0.19732,                 1.3228,                0.97851,                0.90536,                0.00406,                0.00406,                0.00406
                    122,                 1.3356,                0.95242,                0.90777,                0.43469,                0.34287,                0.33613,                0.19752,                 1.3233,                0.97879,                0.90534,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3355,                0.94853,                0.90744,                0.43052,                0.34641,                0.33637,                0.19736,                 1.3224,                0.97858,                0.90507,               0.003961,               0.003961,               0.003961
                    124,                 1.3332,                0.94539,                0.90766,                0.43276,                0.34248,                0.33563,                0.19696,                 1.3222,                0.97833,                0.90491,              0.0039115,              0.0039115,              0.0039115
